ref_date,geo,products_and_product_groups,value
2018-01-01,Canada,Cheese,125.9
2018-01-01,Canada,Ice cream and related products,123.7
2018-01-01,Canada,Other dairy products,133.1
2018-01-01,Canada,Eggs,153.3
2018-01-01,Canada,Bakery and cereal products (excluding baby food),151.6
2018-01-01,Canada,Bakery products,161.5
2018-01-01,Canada,"Bread, rolls and buns",174.4
2018-01-01,Canada,Cookies and crackers,144.8
2018-01-01,Canada,Other bakery products,150.6
2018-01-01,Canada,Cereal products (excluding baby food),134.2
2018-01-01,Canada,Rice and rice-based mixes,146.1
2018-01-01,Canada,Breakfast cereal and other cereal products (excluding baby food),122.5
2018-01-01,Canada,Pasta products,146.4
2018-01-01,Canada,Flour and flour-based mixes,147.3
2018-01-01,Canada,"Fruit, fruit preparations and nuts",133.4
2018-01-01,Canada,Fresh fruit,130.5
2018-01-01,Canada,Apples,148.9
2018-01-01,Canada,Oranges,146.9
2018-01-01,Canada,Bananas,132.7
2018-01-01,Canada,Other fresh fruit,120.4
2018-01-01,Canada,Preserved fruit and fruit preparations,129.7
2018-01-01,Canada,Fruit juices,131.8
2018-01-01,Canada,Other preserved fruit and fruit preparations,124
2018-01-01,Canada,Nuts and seeds,154.4
2018-01-01,Canada,Vegetables and vegetable preparations,138.9
2018-01-01,Canada,Fresh vegetables,139.8
2018-01-01,Canada,Potatoes,117.8
2018-01-01,Canada,Tomatoes,118.4
2018-01-01,Canada,Lettuce,134.3
2018-01-01,Canada,Other fresh vegetables,155
2018-01-01,Canada,Preserved vegetables and vegetable preparations,137.3
2018-01-01,Canada,Frozen and dried vegetables,139.4
2018-01-01,Canada,Canned vegetables and other vegetable preparations,137.4
2018-01-01,Canada,Other food products and non-alcoholic beverages,133.9
2018-01-01,Canada,Sugar and confectionery,143.4
2018-01-01,Canada,Sugar and syrup,116.5
2018-01-01,Canada,Confectionery,149.3
2018-01-01,Canada,Edible fats and oils,146.3
2018-01-01,Canada,Margarine,152.2
2018-01-01,Canada,Other edible fats and oils,138.5
2018-01-01,Canada,Coffee and tea,131.4
2018-01-01,Canada,Coffee,133.9
2018-01-01,Canada,Tea,124.3
2018-01-01,Canada,"Condiments, spices and vinegars",121.8
2018-01-01,Canada,Other food preparations,138.7
2018-01-01,Canada,Soup,139.3
2018-01-01,Canada,Baby foods,143.1
2018-01-01,Canada,Frozen food preparations,122.5
2018-01-01,Canada,All other food preparations,148.9
2018-01-01,Canada,Non-alcoholic beverages,124.7
2018-01-01,Canada,Food purchased from restaurants,152.4
2018-01-01,Canada,Food purchased from table-service restaurants,153.8
2018-01-01,Canada,Food purchased from fast food and take-out restaurants,149.2
2018-01-01,Canada,Food purchased from cafeterias and other restaurants,152.4
2018-01-01,Canada,Shelter,140.9
2018-01-01,Canada,Rented accommodation,121.4
2018-01-01,Canada,Rent,121.3
2018-01-01,Canada,Tenants' insurance premiums,110.3
2018-01-01,Canada,"Tenants' maintenance, repairs and other expenses",141.2
2018-01-01,Canada,Owned accommodation,145.3
2018-01-01,Canada,Mortgage interest cost,108.3
2018-01-01,Canada,Homeowners' replacement cost,168
2018-01-01,Canada,Property taxes and other special charges,161.9
2018-01-01,Canada,Homeowners' home and mortgage insurance,234.4
2018-01-01,Canada,Homeowners' maintenance and repairs,139.6
2018-01-01,Canada,Other owned accommodation expenses,168.2
2018-01-01,Canada,"Water, fuel and electricity",155.9
2018-01-01,Canada,Electricity,142.8
2018-01-01,Canada,Water,247.4
2018-01-01,Canada,Natural gas,109.7
2018-01-01,Canada,Fuel oil and other fuels,240.5
2018-01-01,Canada,"Household operations, furnishings and equipment",123.2
2018-01-01,Canada,Household operations,138
2018-01-01,Canada,Communications,126.2
2018-01-01,Canada,Telephone services,119.9
2018-01-01,Canada,Postal and other communications services,195.9
2018-01-01,Canada,Child care and housekeeping services,168.8
2018-01-01,Canada,Child care services,163.9
2018-01-01,Canada,Housekeeping services,182.3
2018-01-01,Canada,Household cleaning products,113.9
2018-01-01,Canada,Detergents and soaps (other than personal care),99.7
2018-01-01,Canada,Other household cleaning products,133.6
2018-01-01,Canada,"Paper, plastic and aluminum foil supplies",127.8
2018-01-01,Canada,Paper supplies,129.8
2018-01-01,Canada,Plastic and aluminum foil supplies,121.6
2018-01-01,Canada,Other household goods and services,148.8
2018-01-01,Canada,Pet food and supplies,142.5
2018-01-01,Canada,"Seeds, plants and cut flowers",126.8
2018-01-01,Canada,Other horticultural goods,109.3
2018-01-01,Canada,Other household supplies,118
2018-01-01,Canada,Other household services,185.4
2018-01-01,Canada,Household furnishings and equipment,97.7
2018-01-01,Canada,Furniture and household textiles,95.3
2018-01-01,Canada,Furniture,91.3
2018-01-01,Canada,Upholstered furniture,93.1
2018-01-01,Canada,Wooden furniture,93.5
2018-01-01,Canada,Other furniture,87.2
2018-01-01,Canada,Household textiles,111.7
2018-01-01,Canada,Window coverings,131.9
2018-01-01,Canada,Bedding and other household textiles,101.6
2018-01-01,Canada,Area rugs and mats,108.9
2018-01-01,Canada,Household equipment,88.8
2018-01-01,Canada,Household appliances,87.1
2018-01-01,Canada,Cooking appliances,86.1
2018-01-01,Canada,Refrigerators and freezers,86.4
2018-01-01,Canada,Laundry and dishwashing appliances,89.1
2018-01-01,Canada,Other household appliances,87.9
2018-01-01,Canada,"Non-electric kitchen utensils, tableware and cookware",77.6
2018-01-01,Canada,Tools and other household equipment,93.3
2018-01-01,Canada,"Household tools (including lawn, garden and snow removal equipment)",93.3
2018-01-01,Canada,Other household equipment,93.4
2018-01-01,Canada,Services related to household furnishings and equipment,187.8
2018-01-01,Canada,Clothing and footwear,94.5
2018-01-01,Canada,Clothing,83.9
2018-01-01,Canada,Women's clothing,79.4
2018-01-01,Canada,Men's clothing,93.2
2018-01-01,Canada,Children's clothing,76.7
2018-01-01,Canada,Footwear,93.9
2018-01-01,Canada,Women's footwear (excluding athletic),94.2
2018-01-01,Canada,Men's footwear (excluding athletic),95.9
2018-01-01,Canada,Children's footwear (excluding athletic),102.4
2018-01-01,Canada,Athletic footwear,89.3
2018-01-01,Canada,"Clothing accessories, watches and jewellery",137.6
2018-01-01,Canada,Leather clothing accessories,97.4
2018-01-01,Canada,Other clothing accessories,86.1
2018-01-01,Canada,Watches,112.9
2018-01-01,Canada,Jewellery,187.2
2018-01-01,Canada,"Clothing material, notions and services",151.7
2018-01-01,Canada,Clothing material and notions,124.6
2018-01-01,Canada,Laundry services,141.3
2018-01-01,Canada,Dry cleaning services,165.6
2018-01-01,Canada,Other clothing services,162.9
2018-01-01,Canada,Transportation,139.1
2018-01-01,Canada,Private transportation,136.5
2018-01-01,Canada,"Purchase, leasing and rental of passenger vehicles",102.5
2018-01-01,Canada,Purchase and leasing of passenger vehicles,102.4
2018-01-01,Canada,Purchase of passenger vehicles,103.3
2018-01-01,Canada,Leasing of passenger vehicles,97.3
2018-01-01,Canada,Rental of passenger vehicles,107.9
2018-01-01,Canada,Operation of passenger vehicles,168.2
2018-01-01,Canada,Gasoline,181.5
2018-01-01,Canada,"Passenger vehicle parts, maintenance and repairs",144
2018-01-01,Canada,"Passenger vehicle parts, accessories and supplies",134.5
2018-01-01,Canada,Passenger vehicle maintenance and repair services,149.7
2018-01-01,Canada,Other passenger vehicle operating expenses,170
2018-01-01,Canada,Passenger vehicle insurance premiums,172
2018-01-01,Canada,Passenger vehicle registration fees,137.8
2018-01-01,Canada,Drivers' licences,170.2
2018-01-01,Canada,Parking fees,190.5
2018-01-01,Canada,All other passenger vehicle operating expenses,138.1
2018-01-01,Canada,Public transportation,162.6
2018-01-01,Canada,Local and commuter transportation,158.1
2018-01-01,Canada,City bus and subway transportation,163.1
2018-01-01,Canada,Taxi and other local and commuter transportation services,144.7
2018-01-01,Canada,Inter-city transportation,162.3
2018-01-01,Canada,Air transportation,161.2
2018-01-01,Canada,"Rail, highway bus and other inter-city transportation",145.4
2018-01-01,Canada,Health and personal care,125.9
2018-01-01,Canada,Health care,128.1
2018-01-01,Canada,Health care goods,104.9
2018-01-01,Canada,Medicinal and pharmaceutical products,100.7
2018-01-01,Canada,Prescribed medicines (excluding medicinal cannabis),87.3
2018-01-01,Canada,Non-prescribed medicines,124.3
2018-01-01,Canada,Eye care goods,116.3
2018-01-01,Canada,Other health care goods,118.3
2018-01-01,Canada,Health care services,166.3
2018-01-01,Canada,Dental care services,161.1
2018-01-01,Canada,Other health care services,182.8
2018-01-01,Canada,Personal care,124
2018-01-01,Canada,Personal care supplies and equipment,108
2018-01-01,Canada,Personal soap,110.6
2018-01-01,Canada,Toiletry items and cosmetics,104.2
2018-01-01,Canada,Oral-hygiene products,127
2018-01-01,Canada,Other personal care supplies and equipment,105.7
2018-01-01,Canada,Personal care services,149
2018-01-01,Canada,"Recreation, education and reading",115.3
2018-01-01,Canada,Recreation,100.8
2018-01-01,Canada,Recreational equipment and services (excluding recreational vehicles),52.5
2018-01-01,Canada,Sporting and exercise equipment,82.9
2018-01-01,Canada,"Toys, games (excluding video games) and hobby supplies",90.8
2018-01-01,Canada,Digital computing equipment and devices,19
2018-01-01,Canada,Photographic equipment and supplies,25.1
2018-01-01,Canada,Other recreational equipment,74.1
2018-01-01,Canada,Recreational services,125.2
2018-01-01,Canada,Purchase and operation of recreational vehicles,131.3
2018-01-01,Canada,Purchase of recreational vehicles and outboard motors,112.1
2018-01-01,Canada,Operation of recreational vehicles,163.8
2018-01-01,Canada,"Fuel, parts and accessories for recreational vehicles",175.2
2018-01-01,Canada,"Insurance, licences and other services for recreational vehicles",159
2018-01-01,Canada,"Home entertainment equipment, parts and services",49.7
2018-01-01,Canada,Audio equipment,48.1
2018-01-01,Canada,Video equipment,23.6
2018-01-01,Canada,Purchase of digital media,78.4
2018-01-01,Canada,Travel services,98.4
2018-01-01,Canada,Traveller accommodation,93.6
2018-01-01,Canada,Travel tours,99.1
2018-01-01,Canada,Other cultural and recreational services,170.6
2018-01-01,Canada,Spectator entertainment (excluding video and audio subscription services),149.1
2018-01-01,Canada,Video and audio subscription services,195.4
2018-01-01,Canada,Use of recreational facilities and services,152.6
2018-01-01,Canada,Education and reading,164.8
2018-01-01,Canada,Education,169.3
2018-01-01,Canada,Tuition fees,178.3
2018-01-01,Canada,School textbooks and supplies,145.9
2018-01-01,Canada,"Other lessons, courses and education services",145.1
2018-01-01,Canada,Reading material (excluding textbooks),153.7
2018-01-01,Canada,Newspapers,180
2018-01-01,Canada,Magazines and periodicals,145.6
2018-01-01,Canada,Books and reading material (excluding textbooks),123.5
2018-01-01,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",167.9
2018-01-01,Canada,Alcoholic beverages,129
2018-01-01,Canada,Alcoholic beverages served in licensed establishments,143.3
2018-01-01,Canada,Beer served in licensed establishments,149
2018-01-01,Canada,Wine served in licensed establishments,128.4
2018-01-01,Canada,Liquor served in licensed establishments,145
2018-01-01,Canada,Alcoholic beverages purchased from stores,122.6
2018-01-01,Canada,Beer purchased from stores,131.6
2018-01-01,Canada,Wine purchased from stores,109.8
2018-01-01,Canada,Liquor purchased from stores,121
2018-01-01,Canada,Tobacco products and smokers' supplies,222.9
2018-01-01,Canada,Cigarettes,222.6
2018-01-01,Canada,Other tobacco products and smokers' supplies,227.7
2018-01-01,Canada,All-items excluding food,131
2018-01-01,Canada,All-items excluding food and energy,127.9
2018-01-01,Canada,All-items excluding mortgage interest cost,134.9
2018-01-01,Canada,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",132.3
2018-01-01,Canada,All-items excluding alcoholic beverages and recreational cannabis,133.4
2018-01-01,Canada,All-items excluding tobacco products and smokers' supplies and recreational cannabis,132.2
2018-01-01,Canada,All-items excluding shelter,130.5
2018-01-01,Canada,All-items excluding energy,131
2018-01-01,Canada,All-items excluding gasoline,131.6
2018-01-01,Canada,"All-items excluding shelter, insurance and financial services",128.8
2018-01-01,Canada,Private transportation excluding gasoline,124.8
2018-01-01,Canada,Food and energy,150.4
2018-01-01,Canada,Fresh fruit and vegetables,135.8
2018-01-01,Canada,Energy,162.9
2018-01-01,Canada,Housing (1986 definition),134.6
2018-01-01,Canada,Shelter (1986 definition),139.2
2018-01-01,Canada,Goods and services,133.4
2018-01-01,Canada,Goods,121.1
2018-01-01,Canada,Durable goods,90.2
2018-01-01,Canada,Semi-durable goods,97.1
2018-01-01,Canada,Non-durable goods,145.9
2018-01-01,Canada,Non-durable goods excluding food purchased from stores,148.8
2018-01-01,Canada,Non-durable goods excluding food purchased from stores and energy,134.7
2018-01-01,Canada,Goods excluding food purchased from stores,114.7
2018-01-01,Canada,Goods excluding food purchased from stores and energy,102.5
2018-01-01,Canada,Services,145.8
2018-01-01,Canada,Services excluding shelter services,149.7
2018-01-01,Newfoundland and Labrador,All-items,137.9
2018-01-01,Newfoundland and Labrador,Food,145.5
2018-01-01,Newfoundland and Labrador,Food purchased from stores,141.8
2018-01-01,Newfoundland and Labrador,Meat,152.8
2018-01-01,Newfoundland and Labrador,Fresh or frozen meat (excluding poultry),149.9
2018-01-01,Newfoundland and Labrador,Fresh or frozen beef,168.9
2018-01-01,Newfoundland and Labrador,Fresh or frozen pork,113.6
2018-01-01,Newfoundland and Labrador,Fresh or frozen poultry,161.9
2018-01-01,Newfoundland and Labrador,Fresh or frozen chicken,149.1
2018-01-01,Newfoundland and Labrador,Processed meat,153.1
2018-01-01,Newfoundland and Labrador,"Fish, seafood and other marine products",138.7
2018-01-01,Newfoundland and Labrador,Fish,140.6
2018-01-01,Newfoundland and Labrador,Dairy products and eggs,130.7
2018-01-01,Newfoundland and Labrador,Dairy products,127
2018-01-01,Newfoundland and Labrador,Fresh milk,125.3
2018-01-01,Newfoundland and Labrador,Butter,138.3
2018-01-01,Newfoundland and Labrador,Cheese,125
2018-01-01,Newfoundland and Labrador,Eggs,166.2
2018-01-01,Newfoundland and Labrador,Bakery and cereal products (excluding baby food),172.2
2018-01-01,Newfoundland and Labrador,Bakery products,191.3
2018-01-01,Newfoundland and Labrador,Cereal products (excluding baby food),141.4
2018-01-01,Newfoundland and Labrador,"Fruit, fruit preparations and nuts",131.2
2018-01-01,Newfoundland and Labrador,Fresh fruit,130.5
2018-01-01,Newfoundland and Labrador,Preserved fruit and fruit preparations,129
2018-01-01,Newfoundland and Labrador,Vegetables and vegetable preparations,119.7
2018-01-01,Newfoundland and Labrador,Fresh vegetables,111.6
2018-01-01,Newfoundland and Labrador,Preserved vegetables and vegetable preparations,141.7
2018-01-01,Newfoundland and Labrador,Other food products and non-alcoholic beverages,132.5
2018-01-01,Newfoundland and Labrador,Sugar and confectionery,161.3
2018-01-01,Newfoundland and Labrador,Edible fats and oils,166.8
2018-01-01,Newfoundland and Labrador,Coffee and tea,136.6
2018-01-01,Newfoundland and Labrador,Non-alcoholic beverages,98.6
2018-01-01,Newfoundland and Labrador,Food purchased from restaurants,161.1
